#ID,モデルID,効果エフェクトスケール,2Dバトル表示,,名前,属性,HP,ATK,INT,MND,DEF,MDEF,ダメージ減算,属性毎のダメージ減算,,,,,トランスゲージ,,,,サイズ,ボイス情報ID,死亡演出スキップフラグ,
#,,,イメージID,Live2D名,,,,,,,,,,火,氷,風,光,闇,トランス移行値,オーバーヒート移行値,オーバーヒートターン,オーバーヒートターン延長耐性,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30150162,emt_00351,3.5,60000075,,蓄力加农炮,DARK,420000,10240,10240,850,60000,60000,0,,,,,,,,,,P,,,
30150163,emt_00351,3.5,60000075,,机械手,DARK,460000,8800,8800,3000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30160121,emt_00101,4.5,,,火龙,FIRE,180000,3800,3800,700,0,0,0,,,,,,,,,,L,,,
30160122,emt_00101,4,,,火龙的左腕,FIRE,90000,2000,2000,500,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30160131,emt_00101,4.5,,,火龙,FIRE,600000,4000,4000,1500,0,0,0,,,,,,,,,,L,,,
30160132,emt_00101,4,,,火龙的左腕,FIRE,200000,3000,3000,1000,0,0,0,,,,,,,,,,P,,,
30160133,emt_00101,4,,,火龙的后背,WIND,100000,0,0,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30160151,emt_00101,4.5,,,火龙,FIRE,1000000,7000,7000,3500,0,0,0,,,,,,,,,,L,,,
30160152,emt_00101,4,,,火龙的左腕,FIRE,280000,10000,10000,2500,5000,5000,0,,,,,,,,,,P,,,
30160153,emt_00101,4,,,火龙的后背,WIND,220000,0,0,2000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30160161,emt_00101,4.5,,,火龙,FIRE,2000000,9000,9000,8000,0,0,0,,,,,,,,,,L,,,
30160162,emt_00101,4,,,火龙的左腕,FIRE,550000,12000,12000,5500,10000,10000,0,,,,,,,,,,P,,,
30160163,emt_00101,4,,,火龙的后背,WIND,380000,0,0,4000,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30170121,emt_00204,4.5,,,神圣奇美拉,LIGHT,100000,2000,2000,0,0,0,0,,,,,,,,,,L,,,
30170122,emt_00204,4,,,神圣奇美拉的手腕,LIGHT,34000,1700,1700,0,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30170131,emt_00204,4.5,,,神圣奇美拉,LIGHT,520000,4000,4000,0,0,0,0,,,,,,,,,,L,,,
30170132,emt_00204,4,,,神圣奇美拉的手腕,LIGHT,100000,6000,6000,0,800,800,0,,,,,,,,,,P,,,
30170133,emt_00204,4,,,神圣奇美拉的右翼,LIGHT,65000,0,0,50000,10000,0,0,,,,,,,,,,P,,,
30170134,emt_00204,4,,,神圣奇美拉的左翼,LIGHT,100000,0,0,3000,1000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30170151,emt_00204,4.5,,,神圣奇美拉,LIGHT,1100000,9000,9000,0,0,0,0,,,,,,,,,,L,,,
30170152,emt_00204,4,,,神圣奇美拉的手腕,LIGHT,210000,10000,10000,0,1500,0,0,,,,,,,,,,P,,,
30170153,emt_00204,4,,,神圣奇美拉的右翼,LIGHT,100000,0,0,150000,0,80000,0,,,,,,,,,,P,,,
30170154,emt_00204,4,,,神圣奇美拉的左翼,LIGHT,250000,0,0,7500,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30170161,emt_00204,4.5,,,神圣奇美拉,LIGHT,2300000,14000,14000,0,0,0,0,,,,,,,,,,L,,,
30170162,emt_00204,4,,,神圣奇美拉的手腕,LIGHT,390000,14000,14000,0,10000,10000,0,,,,,,,,,,P,,,
30170163,emt_00204,4,,,神圣奇美拉的右翼,LIGHT,220000,0,0,300000,0,150000,0,,,,,,,,,,P,,,
30170164,emt_00204,4,,,神圣奇美拉的左翼,LIGHT,580000,0,0,10000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30180121,ems_00213,1.5,40011000,,青蛙丁,WIND,350000,2500,2500,600,0,0,0,,,,,,,,,,L,30180121,,
30180122,ems_00213,1.2,40011000,,青蛙手臂,WIND,120000,4000,4000,0,0,0,0,,,,,,,,,,P,,,
30180123,ems_00213,1.2,40011000,,左腕,WIND,80000,2000,2000,2000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30180131,ems_00213,1.5,40011000,,青蛙丁,WIND,700000,3000,3000,1000,0,0,0,,,,,,,,,,L,30180131,,
30180132,ems_00213,1.2,40011000,,青蛙手臂,WIND,230000,4500,4500,1000,0,0,0,,,,,,,,,,P,,,
30180133,ems_00213,1.2,40011000,,左腕,WIND,180000,2500,2500,3000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30180151,ems_00213,1.5,40011000,,青蛙丁,WIND,1200000,3000,3000,2000,0,0,0,,,,,,,,,,L,30180151,,
30180152,ems_00213,1.2,40011000,,青蛙手臂,WIND,400000,6000,6000,0,0,0,0,,,,,,,,,,P,,,
30180153,ems_00213,1.2,40011000,,左腕,WIND,300000,5000,5000,10000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30180161,ems_00213,1.5,40011000,,青蛙丁,WIND,2100000,5000,5000,4000,0,0,0,,,,,,,,,,L,30180161,,
30180162,ems_00213,1.2,40011000,,青蛙手臂,WIND,650000,6000,6000,3000,0,0,0,,,,,,,,,,P,,,
30180163,ems_00213,1.2,40011000,,左腕,WIND,650000,6500,6500,20000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30190121,emt_00332,4,60000032,,蓝色切尔莉吞噬者,ICE,150000,1000,1000,0,0,0,0,,,,,,,,,,L,,,
30190122,emt_00332,3.5,60000032,,蓄力加农炮,ICE,65000,1500,1500,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30190131,emt_00332,4,60000032,,蓝色切尔莉吞噬者,ICE,450000,2500,2500,0,0,0,0,,,,,,,,,,L,,,
30190132,emt_00332,3.5,60000032,,蓄力加农炮,ICE,104000,3000,3000,1000,5000,5000,0,,,,,,,,,,P,,,
30190133,emt_00332,3.5,60000032,,魔法之手,ICE,156000,7000,7000,1500,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30190151,emt_00332,4,60000032,,蓝色切尔莉吞噬者,ICE,1000000,9000,9000,0,5000,5000,0,,,,,,,,,,L,,,
30190152,emt_00332,3.5,60000032,,蓄力加农炮,ICE,230000,5000,5000,8000,15000,15000,0,,,,,,,,,,P,,,
30190153,emt_00332,3.5,60000032,,魔法之手,ICE,300000,9000,9000,8000,15000,15000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30190161,emt_00332,4,60000032,,蓝色切尔莉吞噬者,ICE,1700000,13000,13000,0,10000,10000,0,,,,,,,,,,L,,,
30190162,emt_00332,3.5,60000032,,蓄力加农炮,ICE,380000,6000,6000,12000,20000,20000,0,,,,,,,,,,P,,,
30190163,emt_00332,3.5,60000032,,魔法之手,ICE,500000,10000,10000,10000,20000,20000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30200121,emt_00205,4.5,,,黑暗奇美拉,DARK,100000,2000,2000,0,0,0,0,,,,,,,,,,L,,,
30200122,emt_00205,4,,,黑暗奇美拉的手腕,DARK,50000,1700,1700,0,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30200131,emt_00205,4.5,,,黑暗奇美拉,DARK,520000,4000,4000,0,0,0,0,,,,,,,,,,L,,,
30200132,emt_00205,4,,,黑暗奇美拉的手腕,DARK,120000,6000,6000,0,500,500,0,,,,,,,,,,P,,,
30200133,emt_00205,4,,,黑暗奇美拉的右翼,DARK,80000,0,0,50000,5000,5000,0,,,,,,,,,,P,,,
30200134,emt_00205,4,,,黑暗奇美拉的左翼,DARK,100000,0,0,3000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30200151,emt_00205,4.5,,,黑暗奇美拉,DARK,1100000,4000,4000,0,0,0,0,,,,,,,,,,L,,,
30200152,emt_00205,4,,,黑暗奇美拉的手腕,DARK,210000,4000,4000,0,5000,5000,0,,,,,,,,,,P,,,
30200153,emt_00205,4,,,黑暗奇美拉的右翼,DARK,200000,0,0,150000,25000,25000,0,,,,,,,,,,P,,,
30200154,emt_00205,4,,,黑暗奇美拉的左翼,DARK,230000,0,0,4000,25000,25000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30200161,emt_00205,4.5,,,黑暗奇美拉,DARK,2300000,4000,4000,0,0,0,0,,,,,,,,,,L,,,
30200162,emt_00205,4,,,黑暗奇美拉的手腕,DARK,420000,4000,4000,0,15000,15000,0,,,,,,,,,,P,,,
30200163,emt_00205,4,,,黑暗奇美拉的右翼,DARK,370000,0,0,300000,50000,50000,0,,,,,,,,,,P,,,
30200164,emt_00205,4,,,黑暗奇美拉的左翼,DARK,500000,0,0,5000,50000,50000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30210121,ems_00111,1.5,,,库丘林,FIRE,200000,1500,1500,800,3000,3000,0,,,,,,,,,,L,30210121,,
30210122,ems_00111,1.2,,,短刃,FIRE,52000,2000,2000,0,0,0,0,,,,,,,,,,P,,,
30210123,ems_00111,1.2,,,突穿死翔之枪,FIRE,52000,3500,3500,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30210131,ems_00111,1.5,,,库丘林,FIRE,480000,3000,3000,1000,8000,8000,0,,,,,,,,,,L,30210131,,
30210132,ems_00111,1.2,,,短刃,FIRE,100000,3000,3000,0,0,0,0,,,,,,,,,,P,,,
30210133,ems_00111,1.2,,,突穿死翔之枪,FIRE,170000,4000,4000,2000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30210151,ems_00111,1.5,,,库丘林,FIRE,920000,7000,7000,2000,15000,15000,0,,,,,,,,,,L,30210151,,
30210152,ems_00111,1.2,,,短刃,FIRE,200000,12000,12000,0,10000,10000,0,,,,,,,,,,P,,,
30210153,ems_00111,1.2,,,突穿死翔之枪,FIRE,300000,12000,12000,3500,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30210161,ems_00111,1.5,,,库丘林,FIRE,1500000,8000,8000,4000,20000,20000,0,,,,,,,,,,L,30210161,,
30210162,ems_00111,1.2,,,短刃,FIRE,390000,18000,18000,0,25000,25000,0,,,,,,,,,,P,,,
30210163,ems_00111,1.2,,,突穿死翔之枪,FIRE,500000,18000,18000,9000,30000,30000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30220121,emt_00134,4.5,60000011,,真·吉尔伽美什龙,LIGHT,180000,3000,3000,700,0,0,0,,,,,,,,,,L,,,
30220122,emt_00134,4,60000011,,真·吉尔伽美什龙的左腕,LIGHT,90000,1500,1500,500,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30220131,emt_00134,4.5,60000011,,真·吉尔伽美什龙,LIGHT,500000,3000,3000,1000,0,0,0,,,,,,,,,,L,,,
30220132,emt_00134,4,60000011,,真·吉尔伽美什龙的左腕,LIGHT,150000,2000,2000,750,0,0,0,,,,,,,,,,P,,,
30220133,emt_00134,4,60000011,,真·吉尔伽美什龙的后背,LIGHT,100000,0,0,500,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30220151,emt_00134,4.5,60000011,,真·吉尔伽美什龙,LIGHT,800000,9000,9000,3000,10000,10000,0,,,,,,,,,,L,,,
30220152,emt_00134,4,60000011,,真·吉尔伽美什龙的左腕,LIGHT,250000,7000,7000,2500,10000,10000,0,,,,,,,,,,P,,,
30220153,emt_00134,4,60000011,,真·吉尔伽美什龙的后背,LIGHT,220000,0,0,3500,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30220161,emt_00134,4.5,60000011,,真·吉尔伽美什龙,LIGHT,2000000,10000,10000,3000,10000,10000,0,,,,,,,,,,L,,,
30220162,emt_00134,4,60000011,,真·吉尔伽美什龙的左腕,LIGHT,650000,8000,8000,3000,10000,10000,0,,,,,,,,,,P,,,
30220163,emt_00134,4,60000011,,真·吉尔伽美什龙的后背,LIGHT,500000,0,0,4000,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30230121,emt_00333,4,60000092,,疾风切尔莉吞噬者,WIND,150000,1000,1000,0,0,0,0,,,,,,,,,,L,,,
30230122,emt_00333,3.5,60000092,,蓄力加农炮,WIND,65000,1500,1500,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30230131,emt_00333,4,60000092,,疾风切尔莉吞噬者,WIND,450000,2500,2500,0,0,0,0,,,,,,,,,,L,,,
30230132,emt_00333,3.5,60000092,,蓄力加农炮,WIND,104000,3000,3000,1000,2500,2500,0,,,,,,,,,,P,,,
30230133,emt_00333,3.5,60000092,,魔法之手,WIND,156000,8500,8500,1500,2500,2500,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30230151,emt_00333,4,60000092,,疾风切尔莉吞噬者,WIND,950000,0,8000,0,0,0,0,,,,,,,,,,L,,,
30230152,emt_00333,3.5,60000092,,蓄力加农炮,WIND,250000,0,6000,7000,7500,7500,0,,,,,,,,,,P,,,
30230153,emt_00333,3.5,60000092,,魔法之手,WIND,300000,15000,0,0,7500,7500,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30230161,emt_00333,4,60000092,,疾风切尔莉吞噬者,WIND,1550000,0,10000,0,0,0,0,,,,,,,,,,L,,,
30230162,emt_00333,3.5,60000092,,蓄力加农炮,WIND,420000,0,8500,9500,10000,10000,0,,,,,,,,,,P,,,
30230163,emt_00333,3.5,60000092,,魔法之手,WIND,500000,19000,0,0,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30240121,ems_00132,1.5,10000142,,尽情享受夏日的男人,ICE,200000,1000,1000,700,0,0,0,,,,,,,,,,L,30240121,,
30240122,ems_00132,1.2,10000142,,西瓜剑,ICE,52000,1000,1000,250,0,0,0,,,,,,,,,,P,,,
30240123,ems_00132,1.2,10000142,,伞伯尔加,ICE,52000,3500,3500,750,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30240131,ems_00132,1.5,10000142,,尽情享受夏日的男人,ICE,550000,4000,4000,1500,0,0,0,,,,,,,,,,L,30240131,,
30240132,ems_00132,1.2,10000142,,西瓜剑,ICE,140000,2500,2500,1000,0,0,0,,,,,,,,,,P,,,
30240133,ems_00132,1.2,10000142,,伞伯尔加,ICE,180000,8000,8000,2000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30240151,ems_00132,1.5,10000142,,尽情享受夏日的男人,ICE,1100000,8000,8000,5000,5000,5000,0,,,,,,,,,,L,30240151,,
30240152,ems_00132,1.2,10000142,,西瓜剑,ICE,300000,6000,6000,1500,10000,10000,0,,,,,,,,,,P,,,
30240153,ems_00132,1.2,10000142,,伞伯尔加,ICE,350000,14000,14000,3500,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30240161,ems_00132,1.5,10000142,,尽情享受夏日的男人,ICE,2200000,10000,10000,8000,5000,5000,0,,,,,,,,,,L,30240161,,
30240162,ems_00132,1.2,10000142,,西瓜剑,ICE,550000,7000,7000,3000,15000,15000,0,,,,,,,,,,P,,,
30240163,ems_00132,1.2,10000142,,伞伯尔加,ICE,750000,16000,16000,7000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30250121,ems_00205,1.5,40011000,,卡拉丁,DARK,350000,2500,2500,600,2000,2000,0,,,,,,,,,,L,30250121,,
30250122,ems_00205,1.2,40011000,,兵装武装,DARK,150000,4000,4000,0,0,0,0,,,,,,,,,,P,,,
30250123,ems_00205,1.2,40011000,,左腕,DARK,80000,2000,2000,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30250131,ems_00205,1.5,40011000,,卡拉丁,DARK,750000,3000,3000,1000,5000,5000,0,,,,,,,,,,L,30250131,,
30250132,ems_00205,1.2,40011000,,兵装武装,DARK,260000,4500,4500,1000,5000,5000,0,,,,,,,,,,P,,,
30250133,ems_00205,1.2,40011000,,左腕,DARK,180000,2500,2500,2000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30250151,ems_00205,1.5,40011000,,卡拉丁,DARK,1200000,7500,7500,3500,10000,10000,0,,,,,,,,,,L,30250151,,
30250152,ems_00205,1.2,40011000,,兵装武装,DARK,450000,9500,9500,1000,10000,10000,0,,,,,,,,,,P,,,
30250153,ems_00205,1.2,40011000,,左腕,DARK,250000,0,10000,3000,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30250161,ems_00205,1.5,40011000,,卡拉丁,DARK,1800000,12000,0,10000,0,0,0,,,,,,,,,,L,30250161,,
30250162,ems_00205,1.2,40011000,,兵装武装,DARK,700000,16000,0,3000,0,0,0,,,,,,,,,,P,,,
30250163,ems_00205,1.2,40011000,,左腕,DARK,450000,0,16000,8000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30260121,emt_00334,4,60000092,,黄金切尔莉吞噬者,LIGHT,150000,1000,1000,0,5000,5000,0,,,,,,,,,,L,,,
30260122,emt_00334,3.5,60000092,,蓄力加农炮,LIGHT,65000,1500,1500,1000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30260131,emt_00334,4,60000092,,黄金切尔莉吞噬者,LIGHT,450000,2500,2500,0,5000,5000,0,,,,,,,,,,L,,,
30260132,emt_00334,3.5,60000092,,蓄力加农炮,LIGHT,104000,3000,3000,2000,7500,7500,0,,,,,,,,,,P,,,
30260133,emt_00334,3.5,60000092,,魔法之手,LIGHT,156000,7500,0,0,7500,7500,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30260151,emt_00334,4,60000092,,黄金切尔莉吞噬者,LIGHT,950000,0,8000,0,10000,10000,0,,,,,,,,,,L,,,
30260152,emt_00334,3.5,60000092,,蓄力加农炮,LIGHT,250000,0,6000,10000,15000,15000,0,,,,,,,,,,P,,,
30260153,emt_00334,3.5,60000092,,魔法之手,LIGHT,300000,15000,0,0,15000,15000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30260161,emt_00334,4,60000092,,黄金切尔莉吞噬者,LIGHT,1700000,0,7000,0,20000,20000,0,,,,,,,,,,L,,,
30260162,emt_00334,3.5,60000092,,蓄力加农炮,LIGHT,450000,0,8000,10000,30000,30000,0,,,,,,,,,,P,,,
30260163,emt_00334,3.5,60000092,,魔法之手,LIGHT,450000,19000,0,0,20000,20000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30270121,emt_00101,4.5,,,火龙,FIRE,180000,3800,3800,700,0,0,0,,,,,,,,,,L,,,
30270122,emt_00101,4,,,火龙的左腕,FIRE,90000,2000,2000,500,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30270131,emt_00101,4.5,,,火龙,FIRE,600000,4000,4000,1500,0,0,0,,,,,,,,,,L,,,
30270132,emt_00101,4,,,火龙的左腕,FIRE,200000,3000,3000,1000,0,0,0,,,,,,,,,,P,,,
30270133,emt_00101,4,,,火龙的后背,WIND,100000,0,0,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30270151,emt_00101,4.5,,,火龙,FIRE,1000000,7000,7000,3500,0,0,0,,,,,,,,,,L,,,
30270152,emt_00101,4,,,火龙的左腕,FIRE,350000,10000,10000,2500,5000,5000,0,,,,,,,,,,P,,,
30270153,emt_00101,4,,,火龙的后背,WIND,200000,0,0,4000,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30270161,emt_00101,4.5,,,火龙,FIRE,1800000,11000,11000,8000,0,0,0,,,,,,,,,,L,,,
30270162,emt_00101,4,,,火龙的左腕,FIRE,650000,12000,12000,5500,15000,15000,0,,,,,,,,,,P,,,
30270163,emt_00101,4,,,火龙的后背,WIND,300000,0,0,5000,10000,10000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30280121,emt_00213,4.5,,,绒球奇美拉,WIND,150000,3000,3000,0,0,0,0,,,,,,,,,,L,,,
30280122,emt_00213,4,,,绒球,WIND,75000,2500,2500,0,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30280131,emt_00213,4.5,,,绒球奇美拉,WIND,480000,5000,5000,0,0,0,0,,,,,,,,,,L,,,
30280132,emt_00213,4,,,绒球,WIND,100000,5000,5000,2000,500,500,0,,,,,,,,,,P,,,
30280133,emt_00213,4,,,筐【红】,WIND,80000,0,0,0,3500,3500,0,,,,,,,,,,P,,,
30280134,emt_00213,4,,,筐【白】,WIND,80000,0,0,1500,3500,3500,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30280151,emt_00213,4.5,,,绒球奇美拉,WIND,1300000,10000,10000,0,15000,15000,0,,,,,,,,,,L,,,
30280152,emt_00213,4,,,绒球,WIND,250000,10000,10000,4000,15000,15000,0,,,,,,,,,,P,,,
30280153,emt_00213,4,,,筐【红】,WIND,220000,0,0,0,15000,15000,0,,,,,,,,,,P,,,
30280154,emt_00213,4,,,筐【白】,WIND,250000,0,0,4000,15000,15000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30280161,emt_00213,4.5,,,绒球奇美拉,WIND,1600000,14000,14000,0,25000,25000,0,,,,,,,,,,L,,,
30280162,emt_00213,4,,,绒球,WIND,400000,16000,16000,5000,25000,25000,0,,,,,,,,,,P,,,
30280163,emt_00213,4,,,筐【红】,WIND,280000,0,0,0,25000,25000,0,,,,,,,,,,P,,,
30280164,emt_00213,4,,,筐【白】,WIND,320000,0,0,5000,25000,25000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30290121,emt_00332,4,60000032,,幽蓝切尔莉吞噬者,ICE,150000,1000,1000,0,0,0,0,,,,,,,,,,L,,,
30290122,emt_00332,3.5,60000032,,蓄力加农炮,ICE,65000,1500,1500,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30290131,emt_00332,4,60000032,,幽蓝切尔莉吞噬者,ICE,450000,2500,2500,0,0,0,0,,,,,,,,,,L,,,
30290132,emt_00332,3.5,60000032,,蓄力加农炮,ICE,104000,3000,3000,1000,5000,5000,0,,,,,,,,,,P,,,
30290133,emt_00332,3.5,60000032,,魔法之手,ICE,156000,7000,7000,1500,5000,5000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30290151,emt_00323,4,60000092,,幽蓝切尔莉吞噬者,ICE,1000000,10000,10000,0,5000,5000,0,,,,,,,,,,L,,,
30290152,emt_00323,3.5,60000092,,蓄力加农炮,ICE,230000,5000,5000,8000,15000,15000,0,,,,,,,,,,P,,,
30290153,emt_00323,3.5,60000092,,魔法之手,ICE,300000,9000,9000,8000,15000,15000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30290161,emt_00323,4,60000092,,幽蓝切尔莉吞噬者,ICE,1500000,13000,13000,0,20000,20000,0,,,,,,,,,,L,,,
30290162,emt_00323,3.5,60000092,,蓄力加农炮,ICE,300000,6000,6000,12000,30000,30000,0,,,,,,,,,,P,,,
30290163,emt_00323,3.5,60000092,,魔法之手,ICE,450000,10000,10000,13000,30000,30000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30300121,emt_00105,4.5,,,暗龙,DARK,180000,0,2000,0,0,0,0,,,,,,,,,,L,,,
30300122,emt_00105,4,,,暗龙的左腕,DARK,75000,1500,0,250,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30300131,emt_00105,4.5,,,暗龙,DARK,500000,0,4000,1000,0,0,0,,,,,,,,,,L,,,
30300132,emt_00105,4,,,暗龙的左腕,DARK,150000,4000,0,500,0,0,0,,,,,,,,,,P,,,
30300133,emt_00105,4,,,暗龙的后背,LIGHT,100000,0,0,1000,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30300151,emt_00105,4.5,,,暗龙,DARK,1100000,0,7000,0,7500,7500,0,,,,,,,,,,L,,,
30300152,emt_00105,4,,,暗龙的左腕,LIGHT,330000,4000,0,500,50000,0,0,,,,,,,,,,P,,,
30300153,emt_00105,4,,,暗龙的后背,DARK,250000,0,0,4500,0,50000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30300161,emt_00105,4.5,,,暗龙,DARK,1900000,0,8000,0,15000,15000,0,,,,,,,,,,L,,,
30300162,emt_00105,4,,,暗龙的左腕,LIGHT,450000,5000,0,1000,70000,0,0,,,,,,,,,,P,,,
30300163,emt_00105,4,,,暗龙的后背,DARK,500000,0,0,6000,0,70000,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30310121,emt_00204,4.5,,,神圣奇美拉,LIGHT,100000,2000,2000,0,0,0,0,,,,,,,,,,L,,,
30310122,emt_00204,4,,,神圣奇美拉的右腕,LIGHT,34000,1700,1700,0,0,0,0,,,,,,,,,,P,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,
30310131,emt_00204,4.5,,,神圣奇美拉,LIGHT,520000,4000,4000,0,0,0,0,,,,,,,,,,L,,,
