#,,,,,,,,,ターン数,敵の残HP,アーサーの死亡,カードID,カードレベル,ターゲット,ターン1,ターン2,ターン3,ターン4,ターン5,ターン6,ターン7,ターン8,ターン9,ターン10,
90016301,0,0,10001601,6000,6000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90016303,0,0,10001610,6000,6000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90016305,0,0,10001618,6000,6000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE17,
#STAGE17-1,
90017101,0,0,10001701,5000,5000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90017103,0,0,10001710,5000,5000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE17-2,
90017201,0,0,10001702,5000,5000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90017203,0,0,10001711,5000,5000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE17-3,
90017301,0,0,10001701,5000,5000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90017303,0,0,10001713,5000,5000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90017305,0,0,10001718,5000,5000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE18,
#STAGE18-1,
90018101,0,0,10001801,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90018103,0,0,10001810,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE18-2,
90018201,0,0,10001802,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90018203,0,0,10001811,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE18-3,
90018301,0,0,10001803,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90018303,0,0,10001807,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90018305,0,0,10001813,4000,4000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE19,
#STAGE19-1,
90019101,0,0,10001901,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90019103,0,0,10001910,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE19-2,
90019201,0,0,10001902,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90019203,0,0,10001911,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE19-3,
90019301,0,0,10001903,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90019303,0,0,10001907,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90019305,0,0,10001913,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE20,
#STAGE20-1,
90020101,0,0,10002001,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90020103,0,0,10002005,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE20-2,
90020201,0,0,10002002,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90020203,0,0,10002006,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE20-3,
90020301,0,0,10002003,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90020303,0,0,10002004,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90020305,0,0,10002007,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE月曜日,
#STAGE月曜日_初級_0011,
91001101,0,0,11001101,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91001103,0,0,11001102,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91001105,0,0,11001107,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE月曜日_中級_0012,
91001201,0,0,11001201,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91001203,0,0,11001202,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91001205,0,0,11001206,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE月曜日_上級_0013,
91001301,0,0,11001301,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91001303,0,0,11001302,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91001305,0,0,11001305,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE火曜日,
#STAGE火曜日_初級_0021,
91002101,0,0,11002101,2000,2000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91002103,0,0,11002102,2000,2000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91002105,0,0,11002104,2000,2000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE火曜日_中級_0022,
91002201,0,0,11002201,2000,2000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91002203,0,0,11002202,2000,2000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91002205,0,0,11002204,2000,2000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE火曜日_上級_0023,
91002301,0,0,11002301,2000,2000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91002303,0,0,11002302,2000,2000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91002305,0,0,11002304,2000,2000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE水曜日,
#STAGE水曜日_初級_0031,
91003101,0,0,11003101,3000,3000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91003103,0,0,11003102,3000,3000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91003105,0,0,11003104,3000,3000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE水曜日_中級_0032,
91003201,0,0,11003201,3000,3000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91003203,0,0,11003202,3000,3000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91003205,0,0,11003204,3000,3000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE水曜日_上級_0033,
91003301,0,0,11003301,3000,3000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91003303,0,0,11003302,3000,3000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91003305,0,0,11003304,3000,3000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE木曜日,
#STAGE木曜日_初級_0041,
91004101,0,0,11004101,1000,1000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91004103,0,0,11004102,1000,1000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91004105,0,0,11004104,1000,1000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE木曜日_中級_0042,
91004201,0,0,11004201,1000,1000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91004203,0,0,11004202,1000,1000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91004205,0,0,11004204,1000,1000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE木曜日_上級_0043,
91004301,0,0,11004301,1000,1000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91004303,0,0,11004302,1000,1000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91004305,0,0,11004304,1000,1000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE金曜日,
#STAGE金曜日_初級_0051,
91005101,0,0,11005101,7000,7000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91005103,0,0,11005102,7000,7000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91005105,0,0,11005104,7000,7000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE金曜日_中級_0052,
91005201,0,0,11005201,7000,7000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91005203,0,0,11005202,7000,7000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91005205,0,0,11005206,7000,7000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE金曜日_上級_0053,
91005301,0,0,11005301,7000,7000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91005303,0,0,11005302,7000,7000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91005305,0,0,11005308,7000,7000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE土曜日,
#STAGE土曜日_初級_0061,
91006101,0,0,11006101,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91006103,0,0,11006102,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91006105,0,0,11006108,4000,4000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE土曜日_中級_0062,
91006201,0,0,11006201,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91006203,0,0,11006202,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91006205,0,0,11006208,4000,4000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE土曜日_上級_0063,
91006301,0,0,11006301,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91006303,0,0,11006302,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91006305,0,0,11006308,4000,4000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE日曜日,
#STAGE日曜日_初級_0071,
91007101,0,0,11007101,5000,5000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91007103,0,0,11007102,5000,5000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91007105,0,0,11007106,5000,5000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE日曜日_中級_0072,
91007201,0,0,11007201,5000,5000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91007203,0,0,11007202,5000,5000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91007205,0,0,11007206,5000,5000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE日曜日_上級_0073,
91007301,0,0,11007301,5000,5000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91007303,0,0,11007302,5000,5000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91007305,0,0,11007304,5000,5000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE育成,
#STAGE育成_初級_0081,
91008101,0,0,11008101,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91008103,0,0,11008102,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91008105,0,0,11008104,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE育成_中級_0072,
91008201,0,0,11008201,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91008203,0,0,11008202,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91008205,0,0,11008206,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#STAGE育成_上級_0073,
91008301,0,0,11008301,9000,9000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91008303,0,0,11008302,9000,9000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91008305,0,0,11008308,9000,9000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#2Dバトル,
#ケルピー,,,#ケルピー,
94001001,0,0,40001001,2000,2000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94001002,0,0,40001002,2000,2000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94001003,0,0,40001003,2000,2000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#バーゲスト,,,#バーゲスト,
94002001,0,0,40002001,3000,3000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94002002,0,0,40002002,3000,3000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94002003,0,0,40002003,3000,3000,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#ルサリィ,,,#ルサリィ,
94003003,0,0,40003003,1000,1000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94003004,0,0,40003004,1000,1000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#ギリードゥ,,,#ギリードゥ,
94004003,0,0,40004003,7000,7000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94004004,0,0,40004004,7000,7000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
#バーバンシー,,,#バーバンシー,
94005003,0,0,40005003,4000,4000,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94005004,0,0,40005004,4000,4000,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
